AÑO,SEMESTRE,SEXO BIOLOGICO,PROGRAMA,PAIS NACIMIENTO,DEPARTAMENTO NACIMIENTO,MUNICIPIO NACIMIENTO,NUMERO MATERIAS INSCRITAS,NUMERO MATERIAS APROBADAS,NIVEL_ACADEMICO,ESTRATO,ESTUDIANTE_ID,DESERCION
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,ZARAGOZA,,,Curso de Extensión,,40ac9385,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,BELLO,,,Curso de Extensión,,d562e664,1.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,APARTADO,,,Curso de Extensión,,d87f7f86,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,FRONTINO,,,Curso de Extensión,,5a3c223b,1.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,ANZA,,,Curso de Extensión,,024a3904,no_dato
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,ANZA,,,Curso de Extensión,,dc468dfd,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,AMALFI,,,Curso de Extensión,,65226399,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,BOGOTA D.C,BOGOTÁ D.C.,,,Curso de Extensión,,3bb8c5db,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,5c4ab420,1.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,BELLO,,,Curso de Extensión,,4d990b76,
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,f6e97932,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,BELLO,,,Curso de Extensión,,3df6cd61,
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,ee7347ca,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,ENVIGADO,,,Curso de Extensión,,37f7f64b,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,9b1af65c,1.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,c45c5660,0.0
2024,2,F,Diplomado Sistemas Integrados de Gestión Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,148fe019,0.0
2024,2,M,Diplomado Sistemas Integrados de Gestión Opción Grado 2024-4,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,cbf8bdcb,no_dato
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,be96ac1c,0.0
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,BOGOTA D.C,BOGOTÁ D.C.,,,Curso de Extensión,,1c1f5dd0,
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,9bd5be0f,0.0
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,ENVIGADO,,,Curso de Extensión,,8d08ec78,
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,LA PINTADA,,,Curso de Extensión,,296d39b5,1.0
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,1209d8c1,0.0
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,8b6cba54,1.0
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,a51f53c4,no_dato
2024,2,M,Fundamentos de Economía para la Formulación y Evaluación de Proyectos - Contraloría,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,cd2b7b55,1.0
2024,2,F,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,0fa823e5,1.0
2024,2,F,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,16575218,no_dato
2024,2,F,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,431ccd38,0.0
2024,2,F,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,SABANETA,,,Curso de Extensión,,1990c8bc,0.0
2024,2,F,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,cb07a30a,0.0
2024,2,F,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,MARINILLA,,,Curso de Extensión,,c903ea77,1.0
2024,2,F,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,RIONEGRO,,,Curso de Extensión,,51f8827d,0.0
2024,2,OTRO,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,COPACABANA,,,Curso de Extensión,,b4407f70,0.0
2024,2,OTRO,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,e9e0c2a6,1.0
2024,2,OTRO,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,RIONEGRO,,,Curso de Extensión,,180e21fc,no_dato
2024,2,OTRO,Curso Introducción a la Horticultura 2024-2 IUD,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,fe6f777a,0.0
2024,2,OTRO,Curso Introducción a la Industria del Cannabis Medicinal - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,ab9888f5,1.0
2024,2,OTRO,Curso Introducción a la Industria del Cannabis Medicinal - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,081b92c3,no_dato
2024,2,OTRO,Curso Introducción a la Industria del Cannabis Medicinal - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,a4fd8112,0.0
2024,2,OTRO,Curso Introducción a la Industria del Cannabis Medicinal - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,2937d916,
2024,2,OTRO,Curso Introducción a la Industria del Cannabis Medicinal - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,f5212123,no_dato
2024,2,F,Curso Introducción a la Industria del Cannabis Medicinal - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,602502d6,0.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,fd7e86fc,0.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,d6cf4fdb,0.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,YARUMAL,,,Curso de Extensión,,02d64ea2,0.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,RIONEGRO,,,Curso de Extensión,,9f00b1ac,1.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,03e22559,1.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,9978437e,no_dato
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,77bf0243,1.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,fbd1c243,0.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,aaff281b,1.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,ENVIGADO,,,Curso de Extensión,,1b8fe1cb,0.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,22a28191,1.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,7b61796a,0.0
2024,2,OTRO,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,2fea5c68,0.0
2024,2,M,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,c8eccb46,0.0
2024,2,M,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,466884d7,1.0
2024,2,M,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,e79dda5f,0.0
2024,2,M,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,a1904895,0.0
2024,2,F,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,3d92c1ac,0.0
2024,2,F,Curso Introducción al Diseño Instruccional 2024-2,Sin información,ANTIOQUIA,SABANETA,,,Curso de Extensión,,5ccd83a6,1.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,bb14b7fa,0.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,c7e85bae,1.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,2f39dcd8,0.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,5eaed07c,0.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,8f5466b9,1.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,168db447,no_dato
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,5a5b9de4,1.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,02f935b3,1.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,f8fe3ac2,0.0
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,6527cc8d,0.0
2024,2,F,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,94f8ba96,no_dato
2024,2,OTRO,Curso Introducción al diseño y ejecución de proyectos - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,3f030154,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,SAN ANDRES,,,Curso de Extensión,,8d5fc4ab,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,SAN FRANCISCO,,,Curso de Extensión,,fac9f2cd,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,SALGAR,,,Curso de Extensión,,372f4413,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,TARSO,,,Curso de Extensión,,aed7adec,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,RIONEGRO,,,Curso de Extensión,,f7d07b62,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,BELLO,,,Curso de Extensión,,99e9e389,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,CARMEN DE VIBORAL,,,Curso de Extensión,,3c06db3e,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,,,Curso de Extensión,,5fe92209,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,0d4de9bc,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,YOLOMBO,,,Curso de Extensión,,f3655e85,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,ENVIGADO,,,Curso de Extensión,,39779489,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,AMAGA,,,Curso de Extensión,,55487fa2,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,COCORNA,,,Curso de Extensión,,9fd68f10,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,5d002ca6,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,LA PINTADA,,,Curso de Extensión,,cf13ca86,no_dato
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,3b1258cf,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,5cb0ec99,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,TOLEDO,,,Curso de Extensión,,2b817759,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,ZARAGOZA,,,Curso de Extensión,,1d6ab33b,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,ANDES,,,Curso de Extensión,,0f395ee7,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,a4749126,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,63659a0a,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,COPACABANA,,,Curso de Extensión,,b55f31f3,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,6635e47b,0.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,CAUCASIA,,,Curso de Extensión,,040cee07,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,ANTIOQUIA,CARMEN DE VIBORAL,,,Curso de Extensión,,19dcac8f,1.0
2024,2,F,Diplomado Gestión de Peligros y Riesgos laborales Opción Grado 2024,Sin información,BOGOTA D.C,BOGOTÁ D.C.,,,Curso de Extensión,,ad5805b6,0.0
2024,2,OTRO,Diplomado Gestión del Patrimonio Cultural - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,47cd9647,0.0
2024,2,OTRO,Diplomado Gestión del Patrimonio Cultural - Guarne,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,1e67ec1e,0.0
2024,2,OTRO,Diplomado Gestión del Patrimonio Cultural - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,1151a31f,1.0
2024,2,M,Diplomado Gestión del Patrimonio Cultural - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,272472e6,0.0
2024,2,F,Diplomado Gestión del Patrimonio Cultural - Guarne,Sin información,ANTIOQUIA,SABANETA,,,Curso de Extensión,,82c14f29,0.0
2024,2,OTRO,Diplomado Gestión y tratamiento de peligros y riesgos laborales - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,be0e4b9b,0.0
2024,2,OTRO,Diplomado Gestión y tratamiento de peligros y riesgos laborales - Guarne,Sin información,ANTIOQUIA,SAN VICENTE,,,Curso de Extensión,,635517e0,0.0
2024,2,OTRO,Diplomado Gestión y tratamiento de peligros y riesgos laborales - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,d0d5a3ab,1.0
2024,2,OTRO,Diplomado Gestión y tratamiento de peligros y riesgos laborales - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,748e2efb,0.0
2024,2,OTRO,Diplomado Gestión y tratamiento de peligros y riesgos laborales - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,e6a1dd4f,0.0
2024,2,OTRO,Diplomado Gestión y tratamiento de peligros y riesgos laborales - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,8d29e7e6,0.0
2024,2,F,Diplomado Gestión y tratamiento de peligros y riesgos laborales - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,7723d1b5,0.0
2024,2,M,Diplomado Gestión Y Tratamiento De Peligros Y Riesgos Laborales Movilidad-formación complementaria 2024-1,Sin información,MAGDALENA,ZONA BANANERA (MAGDALENA),,,Curso de Extensión,,694647dc,1.0
2024,2,F,Diplomado Gestión Y Tratamiento De Peligros Y Riesgos Laborales Movilidad-formación complementaria 2024-1,Sin información,ANTIOQUIA,CACERES,,,Curso de Extensión,,5646484a,0.0
2024,2,M,Diplomado Gestión y Tratamiento de Peligros y Riesgos Laborales Opción Grado 2024-2,Sin información,MAGDALENA,CHIVOLO,,,Curso de Extensión,,e44f29b3,0.0
2024,2,M,Diplomado Gestión y Tratamiento de Peligros y Riesgos Laborales Opción Grado 2024-2,Sin información,CHOCO,RIOSUCIO,,,Curso de Extensión,,637dbae3,0.0
2024,2,M,Diplomado Gestión y Tratamiento de Peligros y Riesgos Laborales Opción Grado 2024-2,Sin información,ANTIOQUIA,ZARAGOZA,,,Curso de Extensión,,86519463,0.0
2024,2,M,Diplomado Gestión y Tratamiento de Peligros y Riesgos Laborales Opción Grado 2024-2,Sin información,VALLE DEL CAUCA,CALI,,,Curso de Extensión,,1d499aa8,0.0
2024,2,M,Diplomado Gestión y Tratamiento de Peligros y Riesgos Laborales Opción Grado 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,9448e0cb,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,VEGACHI,,,Curso de Extensión,,e104067f,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,FREDONIA,,,Curso de Extensión,,52b5a986,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,PUERTO NARE,,,Curso de Extensión,,b414a60f,
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,ALEJANDRIA,,,Curso de Extensión,,d227e826,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,TARSO,,,Curso de Extensión,,5d5439f9,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,LA UNION,,,Curso de Extensión,,2d2699f5,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,COCORNA,,,Curso de Extensión,,520991c6,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,NECHI,,,Curso de Extensión,,7f000df6,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,CONCORDIA,,,Curso de Extensión,,4d9f50cc,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,CAUCASIA,,,Curso de Extensión,,3f44df85,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,BELMIRA,,,Curso de Extensión,,2a866ff9,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,SANTA FE DE ANTIOQUIA,,,Curso de Extensión,,53f5dff2,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,DABEIBA,,,Curso de Extensión,,441f9f53,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,ITUANGO,,,Curso de Extensión,,1b762701,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,YALI,,,Curso de Extensión,,ef1306c4,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,YARUMAL,,,Curso de Extensión,,0807ce26,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,MONTEBELLO,,,Curso de Extensión,,fcecd2b1,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,YONDO,,,Curso de Extensión,,93a3c765,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,5306bf56,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,LA ESTRELLA,,,Curso de Extensión,,0776e85c,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,BETANIA,,,Curso de Extensión,,eef02e98,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,c97dcb01,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,VALPARAISO,,,Curso de Extensión,,73e25a21,1.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,3a41b08e,0.0
2024,2,OTRO,Curso Juntas Defensoras de animales 2024-2,Sin información,ANTIOQUIA,EL BAGRE,,,Curso de Extensión,,e9f5f039,0.0
2024,2,OTRO,Curso La Interculturalidad - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,46e6de18,0.0
2024,2,OTRO,Curso Marketing Digital - Empresarios 2024-2,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,11ebc5e4,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,cc9f1b72,no_dato
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,98991290,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,BELLO,,,Curso de Extensión,,86650d18,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,CALDAS,,,Curso de Extensión,,b5af1646,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,b657b5da,
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,6de4b7b7,1.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,bc38406d,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,73e6f48e,1.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,BOGOTA D.C,BOGOTÁ D.C.,,,Curso de Extensión,,1a32d3be,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,CALDAS,,,Curso de Extensión,,59d4d4ca,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,1221a4b2,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,SABANETA,,,Curso de Extensión,,2a93bb5d,no_dato
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,ITAGUI,,,Curso de Extensión,,8878e195,1.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,ENVIGADO,,,Curso de Extensión,,e7b8917b,
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,6b7752a3,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,e8a7ef53,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,5dd29770,0.0
2024,2,OTRO,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,PANAMA,CIUDAD DE PANAMA,,,Curso de Extensión,,4186da3d,0.0
2024,2,M,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,ENVIGADO,,,Curso de Extensión,,47c97ed0,0.0
2024,2,F,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,COPACABANA,,,Curso de Extensión,,a8f4e23e,0.0
2024,2,F,Curso Marketing Digital - Garantías Comunitarias 2024-2,Sin información,ANTIOQUIA,MEDELLIN,,,Curso de Extensión,,95193029,
2024,2,OTRO,Curso Marketing Digital - Guarne,Sin información,ANTIOQUIA,GUARNE,,,Curso de Extensión,,63983f0f,0.0
